"","lo_x","lo_y","lo_z","x","y","z","Moll_x","Moll_y"
"490",353431.185362821,248433.231874706,228493.782304657,0.187763669402148,-0.978158749068298,0.0891642645558354,1.24041134049769,0.0991178045513064
"488",357646.529335136,250408.131610201,229737.874857984,0.104880505497248,-0.992527229205423,0.0623680916210091,1.31784360222219,0.069301278449946
"483",362831.363348712,251253.485397759,231565.742300739,0.0145718467916947,-0.99959409677229,0.0244806654131167,1.40083085975467,0.0271928584127209
"472",368104.039187655,252651.720190674,233242.561745296,-0.0887805202211001,-0.995669634369734,-0.0275680689079169,1.49392964174306,-0.0306228189792526
"465",371351.166296552,255184.801515387,233625.859740415,-0.190844579705235,-0.978399936683779,-0.0794475317068352,1.5845517919889,-0.0883014292700491
"462",377811.894862396,258276.291384732,235222.635598061,-0.3283310001485,-0.932373510145134,-0.151256047552243,1.70681571830794,-0.168402058283724
"502",336880.600575505,238594.737785116,223668.124929955,0.458385151153948,-0.856884612852479,0.235863972361678,0.954946803237121,0.263511857368474
"503",333644.903951664,235289.674464208,222641.491953992,0.517777196124738,-0.815116367380679,0.259792384032576,0.885403628683206,0.29061530250822
"501",311619.157934548,211394.365460928,213715.45678163,0.814837341361042,-0.223660639911014,0.53480466086064,0.217275850343135,0.613882508962886
"498",309366.579528421,210792.806294058,212055.196456651,0.823240658331935,-0.12969666306011,0.55267856305476,0.125653225696173,0.636013901298911
"495",307612.886128353,210472.894178437,210526.602950075,0.822228134282584,-0.0422936635900839,0.567584479363478,0.0410141621049949,0.654620436188698
"492",306937.784374792,209290.281309572,208879.835370263,0.812087224732854,0.056481870019254,0.580796124113117,-0.055027006404531,0.671233322369361
"489",303641.479007127,208846.308328736,207604.507140355,0.790652296082576,0.162986091914756,0.590173263153885,-0.160261245127794,0.6830972380645
"477",299895.809444917,207426.891126614,206758.091104339,0.765206598372605,0.319570526965781,0.558868088283666,-0.317136018031191,0.643722969565407
"468",294593.595647139,209784.134406204,205297.60023065,0.690524530689232,0.481437678702712,0.539808886590209,-0.492658646352534,0.620059647995296
"507",330991.625173688,232797.591101675,221375.285432611,0.571582336583911,-0.76804663132345,0.288787126821776,0.815968907127266,0.323608500402199
"508",328307.361072913,230462.861833884,220503.061082788,0.612660060933239,-0.720862373128878,0.324044886928155,0.753722130196067,0.363982645990052
"511",326389.241013144,228142.587121285,219731.361890574,0.65642433926831,-0.662084331214764,0.361595665317024,0.680841563625784,0.407336015199044
"513",324331.134385568,225567.576029698,218964.559789527,0.692989046330507,-0.601675886407203,0.397180449395537,0.610436531704431,0.448808255556067
"512",322985.458627702,222772.805031936,217735.087034233,0.727324869776771,-0.54021877635268,0.423275569198384,0.541092786990501,0.479493090403596
"509",320720.910865885,219678.060248557,217173.64517251,0.756853541656414,-0.474285507627139,0.449695423300049,0.469960237347107,0.5108220278025
"510",318708.234307339,216839.75482291,216128.224598286,0.778355219393389,-0.398915340301003,0.48479862181694,0.392457103100459,0.552903188266803
"506",315399.625611106,213742.658520987,215344.363740607,0.79959369033643,-0.310014422648662,0.514335482077588,0.302770886530539,0.588762640843533
"527",342089.905510089,237055.403806569,226612.40799665,0.321289944964405,-0.918829528094337,0.229183484498135,1.09300706752619,0.255963287989763
"474",376974.31562104,250095.193372957,238489.811403268,-0.620047679062059,-0.759716372541482,-0.195887490621953,2.00612403200011,-0.218448118071679
"525",345795.241682033,239440.835379672,227770.115345215,0.255411205636372,-0.947445398369965,0.192645615426238,1.16348513107938,0.21480429729539
"520",350065.337994113,241604.741688902,229214.990123903,0.178902325290499,-0.971367261018485,0.156331705764056,1.24072666751214,0.174081490176128
"518",353796.429831455,244013.099172109,230093.864504888,0.103671708598143,-0.987282750884042,0.120519486570346,1.31407448383149,0.13406456273122
"514",358401.310135164,246166.387269971,231430.523219853,0.0215425711852195,-0.995664147787207,0.0904921125728948,1.39120398242017,0.100596363387537
"505",363349.990403507,248266.49775862,233090.571190055,-0.0754227107169735,-0.995726647057171,0.053290327906551,1.48097967283413,0.05920797325046
"497",371932.422597288,250695.532775476,236109.141713476,-0.180897402639914,-0.983399944268805,0.0141661332142655,1.57789899000152,0.0157349425444896
"491",370290.005447759,252092.509679208,234613.814365669,-0.304466954339098,-0.950409313722665,-0.0634193196485629,1.69122924180128,-0.0704703275390569
"487",374703.523968162,252059.022152328,236712.723480135,-0.448383729025773,-0.884711037874933,-0.12743002396296,1.82728507750968,-0.141777014015167
"530",338539.830213552,235064.015416516,225156.153296308,0.386559785679804,-0.884226518410223,0.262135453983849,1.02048386778744,0.293275089660546
"532",335435.286501016,232131.047415403,224223.045691614,0.446868947338442,-0.844858078549527,0.294147872700509,0.949286845668969,0.329728292868326
"529",315079.061169611,208218.297403116,215506.07546507,0.769158884504501,-0.277449064320252,0.575687959832068,0.275096808313653,0.664796168318683
"526",312207.700335888,206545.388615385,213864.205070341,0.779824851595305,-0.184755832339098,0.598112433620175,0.182555495563747,0.693191026686678
"524",310252.323324957,206337.881491777,212293.059780672,0.783844855942186,-0.0921851426446577,0.614075843270649,0.090995610048609,0.713629718988849
"519",308701.88827635,205731.631281244,210774.009328332,0.780356995906282,0.00275880097079923,0.625328192197767,-0.0027285541282984,0.728157183728912
"516",304996.290623482,203607.97637317,209092.044337227,0.768686370579092,0.111032703896277,0.629915075507345,-0.110389047198179,0.734109054559226
"504",302747.825114681,200918.74827619,208398.267970926,0.743464315028327,0.228276182938222,0.628610210370955,-0.229438759939496,0.732414079811475
"494",300276.842383087,204613.071231149,206608.649388148,0.70979809074628,0.403086826639379,0.577674372430292,-0.40997176801555,0.667297270090176
"536",332923.415368162,229699.480820887,223063.354262132,0.50455916191325,-0.799640542088485,0.325568818497461,0.876564620037191,0.365734615207633
"540",330168.496205061,227032.890005567,222001.941038276,0.553657549867172,-0.749030610971588,0.363890727145676,0.805010266583452,0.409998777262187
"537",327695.665061783,224940.202263127,221131.495686028,0.594529929723133,-0.701542164905119,0.392902982329793,0.741807931922991,0.44380087309214
"542",325898.480071606,222374.22047256,220406.765254797,0.634565858777808,-0.643162377281914,0.428565429453496,0.669776964367122,0.485743903288959
"541",324579.912559219,219694.277848494,219088.888693677,0.670668186929666,-0.585003241278636,0.456043189548934,0.600830610466149,0.518391563549433
"539",323213.78485203,216800.877072832,218051.923930137,0.704432387627729,-0.515912232214691,0.487452130893231,0.523268565395473,0.556107045510025
"535",321109.849582358,213628.941963497,217375.454040042,0.733460174256782,-0.440485111072941,0.517695895002337,0.442064325087023,0.592870803979147
"531",318659.59969375,210804.931821876,216502.5772113,0.753125305436238,-0.362330280035063,0.549107496289466,0.361219632181228,0.631576910620477
"555",344051.429315437,233145.279093396,228579.527962056,0.244082003840458,-0.933384051142872,0.263093497588495,1.15800463692035,0.294362945508814
"552",347546.794112363,235392.102961335,229718.030273492,0.172239686580321,-0.958992961835337,0.225091069385263,1.23425110404207,0.251342829106607
"548",350558.308727409,237746.4861116,230790.682752682,0.0966449978208233,-0.978862019478468,0.180246750924251,1.31216934718605,0.200881380671782
"545",353960.983632401,240180.45203609,231643.443845874,0.00912070386947554,-0.989268194661003,0.14582610120649,1.39662076113371,0.162329240228695
"538",358047.381105646,242142.212097844,232764.081687138,-0.0758881996189995,-0.991041440084393,0.1098992501978,1.47747169328162,0.122219686349365
"528",362100.86821914,243983.089579507,233860.399939325,-0.155062370829748,-0.984664207742752,0.079950354239339,1.55176578287908,0.0888610234976668
"522",367294.027369832,247057.558360775,235317.661947153,-0.28002393043524,-0.959938675387214,0.0102145914965587,1.66970043818887,0.0113456802768028
"515",369864.664685216,249560.452164368,235444.358433791,-0.411551209050771,-0.909149237508261,-0.0638221455843983,1.79465755496986,-0.070918314735287
"500",372001.361628497,247863.88581491,237141.609670462,-0.599747948724629,-0.789763262251959,-0.128749320766144,1.98867989299575,-0.143249881987271
"557",340387.964863718,231065.127305459,227012.203864923,0.310083628021691,-0.903260148614616,0.296596101723552,1.08518748486939,0.332525340114276
"561",337340.701868323,228992.996851332,225666.590559868,0.376346797704437,-0.867159665641917,0.326185839884895,1.00985272934976,0.366444137168279
"556",318830.918321411,205341.610784847,216818.431110114,0.719719447607651,-0.323454913897087,0.614313303950977,0.328253521513558,0.713935241681191
"554",315684.013937622,202735.558663843,215664.595739809,0.733387067091687,-0.235635004897633,0.637667275536032,0.238000881257898,0.744208966081412
"550",313675.521813668,201296.354822872,213956.819271444,0.738754825555002,-0.142675591835229,0.658699463498845,0.143922746462655,0.771881861308553
"547",311383.164244234,200776.586392465,212372.044916928,0.739855152983451,-0.0428791090822542,0.671398342720733,0.0432600667752878,0.788794671780342
"544",309940.823102254,199148.508779329,210770.581008613,0.730938243373375,0.054077340308456,0.680297674286343,-0.0548028562638037,0.800745083717465
"534",307840.961922401,197416.466391754,209380.665919439,0.699480438103573,0.176142588688746,0.692604436284133,-0.181241473253564,0.81741159757995
"523",302883.006739956,195402.288387374,208464.970188497,0.686960887303696,0.304450818726784,0.659844253056363,-0.314446409719847,0.773400004436086
"563",333361.553492462,226360.717011457,224722.15426496,0.433971916227205,-0.825003974201893,0.361990080633668,0.936684358614629,0.407793508885052
"570",332235.266525717,224141.267944657,223573.731557341,0.48207189087867,-0.779335768903857,0.400302949441666,0.867353820293049,0.45246721359235
"567",330165.787747311,221739.489527011,222495.527190234,0.533174905085838,-0.728287030060769,0.430491024798395,0.793342200290932,0.488021965511174
"569",328202.277525614,219454.777225148,221348.577961646,0.577458394199626,-0.672258317376885,0.463260787986626,0.719427587138142,0.52701926504454
"566",326119.726654046,216710.461588753,220308.489213524,0.614364398128411,-0.616084543105069,0.492946469770638,0.649866968356842,0.562751714470068
"565",324933.553870636,213924.077293899,219180.60289594,0.648314608807216,-0.552395735369956,0.523972441596151,0.575204410253477,0.600560332203953
"562",323314.579389182,210878.619127343,218393.451738733,0.677419199308831,-0.48096362550866,0.556576337392588,0.495507055562339,0.640865798183932
"560",321784.166849517,208092.465895374,217585.701523839,0.703554735281541,-0.401240034029255,0.586529768686231,0.409423387618861,0.678480148976901
"581",346057.583206928,229339.173926054,230288.144380052,0.1594026542266,-0.943687881683306,0.289903390441697,1.22976549529411,0.324882288214804
"577",349528.710358671,231704.950792133,231662.200893351,0.0866346944507033,-0.964491162602972,0.249501957864465,1.30736098328646,0.278946448200474
"575",351846.921694863,234151.750668021,232494.38491742,0.00167646393060826,-0.976617522837211,0.214977681529963,1.39218800672372,0.239936267054291
"571",353350.27319694,235656.58637977,233111.095607142,-0.0829901397957214,-0.981798881961646,0.170832058102536,1.47657974455618,0.190322780260669
"558",356598.759610352,238415.645449853,233473.873092037,-0.166990351754305,-0.977602531874663,0.128091811187218,1.55855741016427,0.142515816270414
"553",360799.123578962,240229.17118772,234669.751085384,-0.282338418933514,-0.953603710856427,0.104522628339392,1.66771079329423,0.116226421203548
"546",364722.124204278,242429.184954314,235628.954684623,-0.402877336706291,-0.914292871484048,0.0419332412520254,1.78691599145539,0.0465845464012237
"533",369378.623660407,245809.453218556,236733.811040749,-0.543224713723706,-0.839180170090034,-0.0261448374915347,1.93103299651207,-0.0290416544192448
"521",371843.617384693,242313.255762726,239140.857264312,-0.720409190437615,-0.682391669157692,-0.123904028171805,2.13549739357484,-0.137841336611286
"585",342707.932366768,227044.239515889,229015.48166987,0.228726160900668,-0.916478318015825,0.32825574774332,1.15269787951973,0.368825078237202
"587",339246.43782363,225076.753647562,227702.089419808,0.297715428111897,-0.884052309652879,0.360301315098293,1.07457947489639,0.405834987176504
"583",322285.12875669,202465.651419703,217656.57370905,0.6654917103425,-0.365158372934777,0.650983983014206,0.380690494408641,0.761682793195306
"580",319284.594029929,199212.272860871,216549.340302516,0.68135815912073,-0.278015803964549,0.677095467231583,0.288222818706668,0.796435446985506
"576",316631.47860284,196649.524272544,215304.21467818,0.695187848519909,-0.184909358134279,0.694638312033413,0.190669297736035,0.820182291719267
"573",314839.25285989,195829.705949083,213887.096186658,0.693781998862346,-0.0868164726355286,0.714933170396851,0.089688421285261,0.848098001559132
"572",312665.108874508,196559.080479891,212112.439371768,0.685904982785576,0.0149406114274449,0.727537719104716,-0.0155049256377141,0.865696846750824
"559",311798.75693004,194507.561635259,210865.242103909,0.66996688299166,0.11011862535025,0.734178632245186,-0.115220083167107,0.875055450550268
"551",307234.915995886,190694.052404926,209778.528654483,0.63259101633217,0.254439372457534,0.73149792330481,-0.271196079586784,0.871270309557138
"590",336450.214730735,223216.111827281,226374.051358154,0.357630116434609,-0.847160180600929,0.392963520219332,1.00128694510318,0.443871691335669
"595",334052.416581379,220985.693586631,225242.14824097,0.411047533391308,-0.803985816629432,0.429705401352631,0.928213247072501,0.487092366014913
"598",332396.406368863,218724.31564135,223901.055608511,0.461890376383245,-0.753982622402508,0.467084023832523,0.851944461468349,0.531598661119768
"597",330290.345934984,216667.522767244,222479.836360693,0.511676947917437,-0.698882513772985,0.499749870347407,0.773282050046494,0.571000053280838
"594",328447.936426522,213845.499407874,221536.301024625,0.55108440692427,-0.645127251104784,0.529260622309001,0.702444128423724,0.607055833013249
"593",326858.119187777,210963.990852199,220424.939018905,0.587569288556541,-0.583576410406782,0.560536264983716,0.626343182558574,0.645804803506727
"589",325362.655560451,208177.687639564,219473.616491289,0.62155330003671,-0.511491951475259,0.593335890360179,0.541837073408924,0.687112675353303
"586",324097.565779242,205499.308599205,218507.602474806,0.644367299209369,-0.442935818928527,0.62337680741245,0.465374326242607,0.725630422177979
"607",348543.439436688,226055.807770046,232379.529064894,0.0651672246298194,-0.94517830771673,0.319986248854205,1.30786237132508,0.35931958934382
"604",351369.445822665,228134.709719166,233592.919443151,-0.00904682671964755,-0.958895996134691,0.283613510826201,1.38634114066498,0.317708392669373
"599",353770.778136393,230314.620897209,234357.738482307,-0.0988492197345607,-0.965326845686369,0.241604869063259,1.47838127677651,0.27000495279654
"591",355794.837646846,231688.859821278,234886.180169588,-0.202868829723088,-0.960350256994031,0.191237082748831,1.58333625055643,0.213221583244856
"582",358864.292360419,233642.982927273,235675.183641049,-0.295667131660865,-0.94000987229274,0.170183392984225,1.67333149947298,0.189595705596308
"574",360408.219137953,236524.915371529,235739.022288848,-0.402005696622575,-0.909997638830957,0.101467813640983,1.78303059263528,0.112822193687544
"564",363382.968574763,237392.667402393,237046.04237894,-0.552562520756236,-0.831483241554299,0.0575350299371457,1.94029616682402,0.0639271281881803
"549",368054.292519168,240282.786412833,238116.222216512,-0.725867612776095,-0.687004493485618,-0.033779204450403,2.14532305497272,-0.0375236661009842
"609",345175.954781712,223884.467787623,230985.954609908,0.142658848793401,-0.924199358763051,0.354265434558478,1.22452001156235,0.398841850738959
"612",342450.908332913,221836.607420018,229845.177416819,0.210579873295624,-0.895310165195265,0.392524935591137,1.14542706383539,0.443358655547541
"611",325222.893149478,199414.952021808,218609.054013568,0.602185788103564,-0.402800960894138,0.689292145979373,0.434327111856566,0.812909399936308
"606",323005.105221024,196731.333466272,217513.728154036,0.622543129130197,-0.315047056970253,0.716369600323161,0.337079011370024,0.850093093364883
"603",320087.296239194,193287.636616517,216420.787697031,0.637656707470646,-0.225527823597944,0.736567121314052,0.239860028216215,0.878436554676451
"600",318827.110587445,190604.776662414,215345.621834764,0.643430695791486,-0.131607959677895,0.754106282073492,0.139740380824605,0.903523211047241
"596",315949.929289088,191576.350083449,213581.503368865,0.642770252027869,-0.022565506046009,0.765726583739208,0.0239870263771433,0.920410680754948
"584",314020.002327201,190899.194915895,211943.17233725,0.624480187429354,0.0822278285016266,0.776700122137306,-0.0883176122457449,0.936569910511777
"578",312028.712199848,189404.34567926,210700.39015635,0.598766678627322,0.207869830833764,0.773478246620257,-0.226302605163073,0.931803292487865
"568",309672.764234994,186648.788958088,210237.88680093,0.54611484296587,0.388472409345761,0.742191191991298,-0.433738910473683,0.886430460358804
"616",339011.02858487,219598.438370145,228568.405487151,0.274831649401858,-0.860242898972695,0.429476098583039,1.06639022155541,0.486821085471357
"620",336661.700849303,217619.646761003,226879.68125495,0.330671564707536,-0.820237978171277,0.466761154616969,0.990907140921064,0.531211684771771
"624",334549.714234911,215565.942495587,225580.718426739,0.382426641527872,-0.774369007852593,0.50408580968631,0.914326857861416,0.576268984870891
"622",332823.023856363,213523.774647761,224190.323366235,0.433383592745119,-0.723430732250027,0.53742593645592,0.835239857070852,0.617116357725235
"621",330629.368705623,211205.733579758,222909.190152728,0.479183496085023,-0.667464319959632,0.569977682598679,0.755725934209004,0.65762110569373
"617",328962.861529436,208409.750813705,221869.494870052,0.519696346570938,-0.612614954866092,0.595498635124579,0.681620306359896,0.689862786090527
"615",327552.277731618,205466.72723335,220747.124918246,0.555908447980883,-0.544774700006247,0.627842594681653,0.597397627149023,0.731417645148067
"614",326369.412160517,202558.878213272,219680.909482825,0.580514244590076,-0.474344965531083,0.661815733798562,0.515642397509313,0.776017436691673
"631",350571.08636164,222884.759928911,234187.229189261,-0.034469406438479,-0.9358741950099,0.350644194496858,1.38985982208393,0.39465139502423
"627",353736.114218474,225178.007298192,235296.464460216,-0.120349407665959,-0.942807691402848,0.310853143953998,1.48128945842634,0.348841520157239
"623",355785.280648704,227005.34476663,236006.620496255,-0.216879029576409,-0.939111008050743,0.266522046157373,1.58214589621446,0.298257550269789
"610",358413.285180497,228838.380379439,236917.371924704,-0.310708420407393,-0.923565569200229,0.224692939087548,1.67932380133636,0.250893476810686
"602",361172.188326697,231175.685327569,236681.126164096,-0.424398231118167,-0.890309097766494,0.165032881141855,1.79929972447222,0.183824402453775
"592",363734.45757343,232567.63453119,237573.61643572,-0.5803396585579,-0.808928199974943,0.09402684717781,1.96909758314462,0.104532833751893
"579",366688.052665878,233227.330814571,239364.83675655,-0.723812753417053,-0.688268530843862,0.0488008959021903,2.14240173076805,0.0542174510330763
"634",348327.575189406,220809.668569814,233190.950106751,0.0489412816742761,-0.91518352385422,0.400054832009129,1.29440088127986,0.452176345595233
"637",344708.696434691,218938.739996693,231388.812166587,0.13237056246837,-0.895236976648832,0.425474781664515,1.20525913840547,0.482090515075148
"636",327842.447453085,197245.874668832,219556.032898863,0.532168434742234,-0.434235759725743,0.726798501676639,0.487594989920383,0.864658882645562
"632",326420.004106115,193870.846855938,218575.84564431,0.560399339879768,-0.346470685341527,0.752270326452728,0.384298101095253,0.900875118595896
"628",323647.118053486,191284.882890969,217301.226333767,0.577694601530277,-0.257447724748177,0.774589966617669,0.283540724660834,0.933445906320923
"625",321330.009685017,188211.923524625,216311.942729516,0.581758773963501,-0.164742760535741,0.796502700414473,0.181405914772815,0.966300711618605
"618",319437.606699045,187905.896499653,214599.156835112,0.581774109248858,-0.0672706326037929,0.810563722230883,0.0741627979571304,0.987904893036573
"608",317198.2951954,187534.683116125,213123.576325235,0.574216131569132,0.0456598908744116,0.817429512931309,-0.0505854593981714,0.998618040010795
"601",315777.213363513,186097.829619132,211813.184189609,0.554647384074876,0.179835820143462,0.812419446549764,-0.201427063339689,0.990789453951135
"588",313619.786394899,184686.672317002,210778.974190988,0.513606965719644,0.332622865062566,0.790929778426524,-0.380661445508591,0.957855300864209
"642",341898.004221072,216666.698903412,230280.1521619,0.18940471139404,-0.86521617624335,0.464248665769301,1.13188356175341,0.528201907787449
"643",339066.667561055,214567.414489288,228971.233697442,0.247322574782543,-0.832291799725801,0.496106746690791,1.05748525027596,0.566580329295574
"647",337434.62847084,212442.934979527,227560.311227714,0.301375674314252,-0.788923095128761,0.535511954025384,0.97774435730555,0.614754700602705
"646",335486.973285359,210669.857379359,226115.979144542,0.35511379372401,-0.740356970693075,0.570758924111674,0.895170535303875,0.65860146666495
"645",333369.465645463,208425.352812609,224609.726680837,0.399583104120045,-0.687165533402935,0.6067428389399,0.815183480512093,0.704216670691213
"644",331730.032355358,205915.282855442,223383.614134455,0.443228257852859,-0.63514441883225,0.632566422335997,0.738620876977873,0.737557521390604
"641",330628.340381222,202899.208266112,221961.252295446,0.483790255977314,-0.573179507167302,0.661371484707992,0.654859450192803,0.775427299117438
"638",328950.91831052,200221.780694055,220639.018771768,0.510527647375317,-0.504125756333851,0.696576444524394,0.570479117275668,0.822826978293603
