,Me-179,a-AVLP043,a-CL200,a-AVLP043,Lo-38,a-PLP.78,"a-PLP120, PLP145",Lo-178,Lo-LT67,a-PLP251,AMe26,Lo-LT75,Me-CB0156,AMe20,AMe12,ga-PLP131,gl-SCL.56,Lo-VES044,Me-CB0165,Me-CB0304,Me-CB0389,Me-CB0111,Me-CB0081,Me-188,Me-MC62-b,a-AVLP041,Me-CB0167,Me-15,a-LHPV3c1,Me-182,"a-PLP120, PLP145",a-PLP177,a-PLP231,a-PVLP.SCL.2,a-PVLP.SLP.13,"a-SLP223, SLP224","a-SMP459, SMP460",ga-CL063,ga-MB-C1,"gl-PLP185, PLP186",a-CL258,a-LHPV8c1,u-PLP.349,Me-15,Lo-35,AMe26,AMe26,Lo-LT57,Lo-PLP091,AMe26,Lo-PLP126,AMe26,Lo-SLP357,AMe12,Lo-VES044,MC62,MC62-d,Me-1,Me-10,AMe12,Lo-CB0274,Lo-47,AMe12,Lo-LT43,Lo-LT43,Lo-175,a-CL258,Lo-PLP125,Lo-SLP449,Me-15,Lo-178,Lo-144,Lo-SLP357,AMe26,AMe12,AMe12,Me-75,Me-186,AMe12
Lo-47,-0.49749873368678527,-0.279435306572134,-0.27478362283816354,-0.4136610112252329,-0.20700127632521687,0.9618227988926508,-0.5132998950406068,-0.5587402079844029,-0.20938322787871336,-0.6033517254016081,-0.20938322787871416,-0.3631012288616993,-1.1260535686816,1.2290152639556426,-0.3728967126339101,-0.20854725420517511,-0.23657178420367506,-0.19628247940834734,-0.19601428307463362,0.6656721979336427,-1.065273657267964,1.566043303260675,-0.4824547423636819,-0.4104805861616402,-0.21866270583345376,-0.3369133348830607,-0.2992250252045812,-0.35471975858973237,-0.39954940943397776,-0.42806759811789796,1.3186642765698484,1.5736647667357013,-0.6457611116484038,-0.27943530657213433,-0.21958604088171077,-0.2067676656791046,-0.31954181135781673,0.8600225921746391,-0.35743795107099524,4.186200167772714,-0.6207319413040722,-0.40300866466520646,-0.3054414193284866,-0.27173375006901773,-0.9781135279141229,-0.39811080574581337,3.0194235822993116,-0.20412414523193048,0.8865952311410442,-0.170114393137121,-0.2936714364105119,-0.2070012763252169,-0.6382538564983247,-0.3218891458299303,-0.1925944188275142,-0.20938322787871344,-0.20700127632521687,-0.2059573031306573,-0.18760780199821042,-0.8096592999777346,-0.6665459411050595,-0.07973105768947522,-0.7482327441722229,-0.20938322787871377,-0.21277862508442902,-0.16338312389759949,-0.6447011021860026,-0.29367143641051296,-0.27865269733681486,-0.34813929518883185,1.139168013718913,-0.18869310866933173,-0.19425717247145158,-0.2668204346819715,0.08781769410473836,-0.35115775216909745,-0.2121909844847518,-0.3470932096667479,1.9614814010297281
AMe12,-0.7761879332551271,1.610669462955172,-0.4327498578267906,-0.6085242988767676,-0.3336076140786057,0.7760529569774842,-0.7921318941081112,-0.9240715689157217,-0.3128532084221271,-0.9811151335738807,-0.3015609903764067,-0.5482518078310653,-0.17099359947452816,-0.20583909671497452,-0.6141473355963744,-0.32507968822665806,-0.33853083788279986,-0.33066281985137125,-0.3482091517496356,0.538934683116837,0.6558309080642609,0.38791501557501845,-0.7713386246467799,-0.6596274925599421,-0.34093722209362737,-0.592813162167506,-0.4744627008708014,1.1928635212415448,-0.622347974958498,-0.7114074937444321,-0.8691617621368791,-0.7198824371045868,0.829992756614501,-0.45836671742365637,-0.3092914187629338,-0.3244094128739447,1.197954649954858,1.7176390848909793,-0.5507645370035058,-0.3249575484182239,-0.0663444254733405,-0.670774144631116,1.7027174845389201,1.5650481102780356,-0.9856703468094108,-0.6315347720497821,-0.44755259551274135,-0.34459231932215056,-0.06800694529243496,2.803917600440078,-0.45093732128483616,-0.32376295818623424,0.023959017213816474,-0.4383189134988488,2.6853830085394215,-0.3283670243556549,2.8180093098831467,-0.3387237266898923,-0.3176642624992672,1.0673468075276182,-1.0560180517335052,-0.7482327441722229,-0.0010791914307971904,2.556350860403205,2.847558369000976,2.777033523389759,0.7859932432068498,1.803738523237688,-0.47653032160587155,1.2225097008196926,-0.9565861026872163,-0.32274861218394924,-0.2789596661981468,-0.45502220013001704,0.42310475730033414,-0.5342432831566436,-0.32000876006750606,1.1213856489504708,1.5179010144608593
Lo-LT43,-0.18473268089846342,-0.12340351046845821,-0.10546253270162931,-0.15393726795177085,-0.06337242505244768,1.9275436223768265,-0.19352523826151266,-0.2572294077449943,-0.07769309688655016,-0.2747836228381633,-0.08396038004872032,-0.13225413988726945,-0.5035912149963323,-0.3654492768482206,-0.15681251204679522,-0.11020775375559617,-0.06337242505244768,-0.06337242505244772,-0.07769309688655114,-0.2738742395762781,1.8849415393478686,1.8465250670358635,-0.2121909844847521,-0.1601281538050878,-0.0898026510133872,-0.13916893275819855,-0.11020775375559638,-0.08980265101338722,-0.17281816283231577,-0.1728181628323156,-0.2067676656791036,-0.18504537000090013,-0.27527560420488084,-0.11915864618843246,-0.08396038004872045,-0.08980265101338718,-0.16012815380508852,2.145024320000579,-0.14702865267285703,-0.0708881205008338,-0.2576003312425401,-0.14998295745037918,-0.11020775375559692,-0.11915864618843307,-0.36513429134755937,-0.15343224377184786,-0.16658099888065958,-0.08396038004872015,-0.24183780852147668,-0.09692852714332859,-0.12832288002105244,-0.08396038004872071,-0.25597328939195124,-0.11476596157913535,-0.10050378152592178,-0.10050378152592196,-0.08396038004872007,-0.1054625327016293,-0.07769309688655107,2.9677812368684875,-0.25539338588053684,-0.20938322787871377,2.556350860403205,-0.0377309288319727,12.871156384205266,-0.07088812050083383,-0.2271743093501284,-0.14285714285714216,-0.11020775375559619,-0.13916893275819897,-0.24600636741411566,-0.0916698497028219,-0.07088812050083393,-0.10050378152592161,2.00574238998263,-0.1315066460883702,-0.0633724250524477,-0.14998295745037912,1.9721750568070382
Lo-LT43,-0.18869310866933175,-0.13150664608837034,-0.14285714285714193,-0.1391689327581979,-0.11476596157913538,1.7976934435203127,-0.1680247652835223,-0.21783372251022529,-0.09529814069847026,-0.25501475340612384,-0.05485459945386347,-0.16058063792223576,-0.4780579135411357,-0.38206549952670704,-0.18181818181818124,-0.07088812050083391,-0.1054625327016293,-0.09529814069847023,-0.05485459945386306,-0.29022750099134415,1.8929325106813817,1.6270059652273543,-0.2119718835478847,-0.15343224377184783,-0.08396038004872057,-0.1499829574503791,-0.14285714285714285,-0.13538810472195542,-0.14285714285714196,-0.20676766567910457,-0.2076247484994549,-0.20938322787871408,-0.270556454009385,-0.09529814069846947,-0.1102077537555958,-0.07769309688655106,-0.1275153426126668,1.5257512920483345,-0.11020775375559623,-0.054854599453863,-0.28284517593585456,-0.16658099888065925,-0.11476596157913563,-0.1054625327016293,-0.3937200940110481,-0.157290035205471,-0.11020775375559645,-0.06337242505244768,-0.30282512572202325,-0.08396038004871964,-0.08980265101338718,-0.08980265101338712,-0.2526455763199577,-0.1102077537555959,-0.11020775375559579,-0.08980265101338723,-0.07088812050083372,-0.10050378152592093,-0.0898026510133872,2.459747896071885,-0.2882125792962013,-0.21277862508442902,2.847558369000976,12.871156384205266,-0.09693061469905015,-0.09529814069846979,-0.26629254991798695,-0.13538810472195673,-0.1005037815259216,-0.1391689327581989,-0.21727847001998665,-0.07769309688655113,-0.08396038004871982,-0.11915864618843364,2.116184094054398,-0.16972502573910644,-0.07088812050083382,-0.14285714285714232,2.1457190199709966
Lo-175,-0.17281816283231644,-0.11915864618843298,-0.11020775375559634,-0.1464597543788294,-0.10050378152592146,2.143822420841224,-0.18760780199820973,-0.24124895481858055,-0.08396038004872074,-0.2680971560569505,-0.08396038004871963,-0.14998295745037907,-0.4843894517972036,-0.3794921695550861,-0.1601281538050883,-0.07769309688655053,-0.0633724250524477,-0.09529814069846948,-0.0898026510133872,-0.3109528048841012,-0.4370786380607709,-0.43872583596937065,-0.19324698792024875,-0.1879082303983461,-0.07088812050083375,-0.11476596157913568,-0.13538810472195645,-0.1499829574503791,-0.16338312389759946,-0.12751534261266692,-0.20436564947534838,-0.16058063792223573,-0.2683251841842138,-0.13538810472195606,-0.07088812050083383,-0.07769309688655061,-0.13150664608836973,-0.4368874932970195,-0.13916893275819786,-0.07088812050083393,-0.25039819510236117,-0.15681251204679642,-0.10674760375242323,-0.11020775375559642,-0.3831305140884611,-0.1788623606744787,-0.11020775375559626,-0.07769309688655095,-0.26161654264511164,-0.07088812050083373,-0.10546253270162932,-0.0633724250524477,-0.23748689116571362,-0.1353881047219565,-0.09166984970282133,-0.07769309688655059,-0.10546253270162932,-0.06337242505244775,-0.0898026510133872,-0.3650315535595954,-0.2567220830739286,-0.16338312389759949,2.777033523389759,-0.07088812050083383,-0.09529814069846979,-0.037039148239565015,-0.24060806492634015,8.713384929123567,-0.11020775375559566,-0.14702865267285709,-0.27023200276876486,-0.08980265101338722,-0.07769309688655128,-0.07088812050083373,-0.3912158594715,-0.13538810472195625,-0.09529814069846954,-0.1534322437718477,-0.41687668855079096
a-CL258,-0.6888279772963561,-0.3770466677050195,-0.4134993640889819,-0.5348365727761164,-0.2896525936910769,0.7887036317643207,-0.662713141180021,0.5945794628601436,-0.2892137886774005,-0.8521506971766032,-0.2826899483735597,-0.472898881093382,-1.5577398500405935,-1.294060037970495,-0.5686205548985511,-0.26962548069210723,-0.262520510216073,-0.281031256191575,3.2608535430383547,-0.9216746082600161,0.7370474873818879,-0.8550064066884844,0.9122857665084555,-0.5491385419637073,-0.2787491027883892,-0.46609898835832764,-0.37534131180558106,-0.46521300876439675,-0.571428571428575,1.0418174053622629,-0.6987464405187421,1.100327471271409,0.2696118697740701,-0.40114964632286887,-0.2641391426070541,-0.25942988070534284,-0.4676420271390499,-0.7718134120307902,-0.4546498086930417,-0.280580011784166,-0.8994700299347315,-0.5108344859551709,-0.3939145952617125,-0.3618097209943907,-0.675919643604771,-0.522469161786243,-0.40300866466520646,-0.276877207575772,1.304738822320595,3.9581140290126653,-0.38044681770704536,-0.26413914260705373,-0.8132083973494065,-0.37791777325331954,-0.29166666666666646,-0.28487837127244964,-0.29896456903571395,-0.25979337021913124,-0.2594298807053422,0.7270520136286436,-0.9082588691059582,-0.6447011021860026,0.7859932432068498,-0.2271743093501284,-0.26629254991798695,-0.24060806492634015,-0.11227001583686627,1.9925016138666187,4.75449477328488,1.6739912482592667,-0.7995423270874806,-0.23748689116571373,-0.2814990896117191,-0.36485660304847495,-0.5115107020222641,-0.49670179929343056,-0.2701136305160447,1.828794688286899,-0.6501692823103337
Lo-PLP125,-0.2992250252045813,-0.14346334579607603,-0.1762182934546897,-0.2318205766712224,-0.0898026510133872,0.999116426856474,-0.3062559816205573,-0.3517100082089894,-0.12751534261266723,-0.39708774432755956,-0.11476596157913527,-0.1876078019982103,-0.6777176387847929,-0.5607418284283898,-0.21866270583345365,-0.10194414990458685,-0.11915864618843304,-0.08396038004872024,-0.1234035104684581,-0.42420192647853655,-0.6144229121084878,-0.6858068846946977,-0.2821101171896266,-0.2342057229768405,-0.09529814069846983,-0.2093832278787133,-0.15518522853383643,-0.20145154833543266,-0.24356115022372862,-0.29123461208006224,-0.3035624658096995,-0.2810312561915753,-0.40772855977515343,-0.14645975437882996,-0.16012815380508855,-0.11915864618843379,-0.18760780199821014,0.8037774522475876,-0.17281816283231585,-0.11915864618843319,-0.35830874321790923,-0.2847473987257491,-0.17281816283231574,-0.1818181818181807,-0.6351420407001557,-0.24828176658071216,-0.1518314510367987,-0.13916893275819908,-0.3909367081573727,-0.11020775375559662,-0.1669896403118592,-0.13150664608837087,-0.3912158594715004,-0.18760780199821026,-0.08396038004871995,-0.1054625327016293,-0.1353881047219561,-0.13150664608837043,-0.11915864618843273,-0.46914793397909155,-0.42313237809604354,-0.29367143641051296,1.803738523237688,-0.14285714285714216,-0.13538810472195673,8.713384929123567,1.9925016138666187,-0.15831069991690525,5.499999999999979,5.590891209469995,-0.38134353296081874,-0.11020775375559565,-0.1275153426126668,-0.13150664608837012,1.2307430405760666,-0.20700127632521687,-0.14645975437882897,-0.20500849277979702,-0.6087844078956651
Lo-SLP449,-0.303167228441766,-0.18760780199820967,-0.16658099888065958,-0.23718930431613905,-0.10194414990458672,-0.5966801354021679,-0.2972409559193998,-0.3330375807483606,-0.11020775375559602,-0.37102079154518375,-0.10546253270162934,-0.17920232561039043,-0.6810561396787846,-0.5528764973273611,-0.2371893043161383,-0.11020775375559619,-0.12751534261266692,-0.11476596157913486,-0.11915864618843292,-0.40771823938015134,-0.6255615917944228,-0.6572071767415553,-0.27687720757577317,-0.22113449066792393,-0.11136392397744667,-0.21958604088171066,-0.1818181818181804,-0.1914919264280448,-0.24813529629094255,-0.2619728595672572,-0.27267864553933724,-0.24413653763134968,-0.38077663710652937,-0.16058063792223562,-0.12011416270764007,-0.11581371547232645,-0.2161688505835587,0.9370363696914943,-0.20412414523193045,-0.11020775375559698,-0.3684210526315819,-0.26843339998962973,-0.13981680465000715,-0.17920232561039054,-0.580088808386577,-0.23199469845727214,-0.1697250257391063,-0.12340351046845824,-0.36289970918324044,-0.1054625327016293,-0.18181818181818088,-0.12751534261266692,-0.3528219742163301,-0.1601281538050878,-0.13150664608837034,-0.11476596157913559,-0.10546253270162931,-0.11020775375559683,-0.09529814069846979,-0.48747274421516884,-0.40951283939943933,-0.27865269733681486,-0.47653032160587155,-0.11020775375559619,-0.1005037815259216,-0.11020775375559566,4.75449477328488,5.499999999999979,-0.0706011081554121,4.606758320361739,-0.3293461580394278,-0.11020775375559667,-0.13538810472195642,-0.13150664608837015,1.2352352461794265,-0.18760780199820964,-0.13150664608836957,5.591273818717751,-0.5798951922998896
Me-15,-0.3313690655923432,-0.21474704482545756,-0.21707238158772532,-0.315011877246326,-0.1499829574503791,-0.7315937919405467,-0.3416667271943642,-0.3652937577750626,-0.10947155477532308,-0.4509373212848368,-0.14285714285714232,-0.2785430072655779,-0.7913871313240242,-0.6637471290118578,-0.2932459453369575,-0.15518522853383657,-0.15183145103679851,-0.12751534261266712,-0.13538810472195517,-0.5354828731888696,-0.7242468385611976,-0.7789043068258812,-0.3288080503932837,-0.270232002768764,-0.11476596157913517,-0.25093627726270906,-0.19601428307463425,3.674340288095436,-0.2786526973368151,-0.2835524820033352,-0.35346041913361187,-0.3151626092249725,1.4928239352033361,-0.2041241452319302,-0.16338312389760012,-0.1315066460883707,-0.23318588933464188,1.9997205427703153,-0.23199469845727191,-0.1234035104684582,-0.43872583596937087,-0.29497929646138943,-0.19073431957798664,-0.18133987104715898,0.720600656000017,-0.2902275009913447,-0.2161688505835588,-0.1534322437718477,-0.4869740329179394,-0.1539372679517707,-0.18298882785650286,-0.15051829901569472,-0.4470739105543552,-0.18760780199820953,-0.12340351046845847,-0.1428571428571415,-0.1633831238975998,-0.15681251204679533,-0.1275153426126674,-0.5857741066312958,-0.4591133001869523,-0.34813929518883185,1.2225097008196926,-0.13916893275819897,-0.1391689327581989,-0.14702865267285709,1.6739912482592667,5.590891209469995,4.606758320361739,-0.09092883598359829,-0.42811093821533663,-0.1428571428571429,-0.15681251204679625,-0.2119718835478847,2.21807011588922,-0.26193492681404223,-0.16658099888065953,-0.2424934605931545,0.6852083766309177
Lo-178,-0.6020496815183637,-0.34664080809683817,-0.3430782579589844,1.5745150790370799,-0.22717430935012856,-0.45438123539115444,-0.6210539530932908,-0.6739509184955838,-0.23908057580332848,-0.7915937385624573,-0.2515396245188966,-0.4393686409382526,-0.6332820180868163,-1.2068115331654459,-0.49607231621426273,-0.26148818018424874,-0.24585643587786749,-0.2500933143865839,-0.23199469845727205,-0.8679251452868367,-0.5109555883475956,-0.6215586409748416,1.0075388328656958,-0.49002681833746903,-0.2531721631939929,-0.4316384911847477,2.748128864278872,-0.41023077734551217,-0.5021082372124489,-0.5405624776173372,-0.6401176501159104,-0.5389607471216604,0.4926064024077894,-0.30877819013595575,-0.2876290133716269,-0.22279666038104154,-0.441483146046321,0.20979270372475095,-0.4275702055292084,-0.22813438985148882,0.4482214814369727,-0.46083024232799924,-0.3298984776640957,-0.34664080809683917,-0.40640086882434423,1.4543441225434062,-0.3583087432179091,-0.22113449066792382,-0.7601873221219984,-0.22358490994620314,-0.29490414706446305,-0.2765647579422348,0.5213130331552417,-0.35939574091541465,-0.24828176658071174,-0.25054134274102874,-0.24704742598720575,-0.2458564358778668,-0.23952222949901117,-0.9769573527996149,-0.7686842847320937,1.139168013718913,-0.9565861026872163,-0.24600636741411566,-0.21727847001998665,-0.27023200276876486,-0.7995423270874806,-0.38134353296081874,-0.3293461580394278,-0.42811093821533663,-0.08492145639302646,3.8566937841610813,-0.23437535321350933,2.89056584159748,2.2254110266771923,1.999481142252922,-0.2505413427410287,2.093580907137324,2.902443710852343
Lo-144,-0.23182057667122222,-0.10050378152592172,-0.10194414990458694,-0.11641116674629326,-0.08396038004871988,-0.3970537670706996,-0.24413653763134957,-0.23420572297684056,-0.0776930968865502,-0.24140625836710833,-0.10546253270162938,-0.14285714285714285,-0.4957154308632158,-0.37221319883677423,-0.17621829345468912,-0.06337242505244774,-0.08980265101338711,-0.07769309688655099,-0.08980265101338725,-0.30512572076725314,-0.42073781037473923,-0.44004168176438324,-0.21958604088171116,-0.16012815380508819,-0.07088812050083386,-0.13150664608837004,-0.10546253270162935,-0.12340351046845813,-0.18473268089846348,-0.19044534662682858,-0.19425717247145005,-0.16972502573910647,-0.254877865466149,-0.11476596157913563,-0.044766148103585104,-0.03163859985841633,-0.1601281538050883,-0.4194143247395047,-0.14998295745037912,-0.070888120500834,-0.26582665698377234,-0.2119718835478847,-0.14645975437882863,-0.11476596157913556,-0.4102307773455121,-0.19044534662682847,-0.1054625327016293,-0.07769309688655057,-0.2848783712724489,-0.09529814069846985,-0.07769309688655132,-0.08396038004871999,-0.2827957143221782,-0.11476596157913536,-0.10050378152592127,-0.07088812050083376,-0.04476614810358549,-0.06337242505244768,-0.07088812050083396,-0.3367054623421994,-0.26413914260705373,-0.18869310866933173,-0.32274861218394924,-0.0916698497028219,-0.07769309688655113,-0.08980265101338722,-0.23748689116571373,-0.11020775375559565,-0.11020775375559667,-0.1428571428571429,3.8566937841610813,-0.03535939840695192,-0.07769309688655107,11.135528725660013,2.21193290573182,-0.16012815380508796,-0.1234035104684581,-0.12427976460351167,2.0359557087931996
Lo-SLP357,-0.2172784700199868,-0.08396038004872008,-0.1054625327016293,-0.14645975437882872,-0.10050378152592185,-0.42192157283536774,-0.1932469879202491,-0.25054134274102896,-0.031638599858416404,-0.25760033124253995,-0.07088812050083389,-0.1665809988806595,1.707180073379456,-0.37013228994290776,-0.1464597543788285,-0.09529814069846987,-0.07088812050083383,-0.07769309688655081,-0.05485459945386339,-0.2886341435134335,-0.4351134851815823,1.7705246324441668,-0.18214401877933198,-0.1534322437718478,-0.054854599453863055,-0.14645975437882874,-0.10050378152592125,-0.12751534261266692,-0.14998295745037915,-0.14998295745037912,-0.21707238158772477,-0.1697250257391061,-0.2896525936910776,-0.08980265101338715,-0.07088812050083386,-0.07769309688655145,-0.14285714285714335,1.7937876437032954,-0.13538810472195573,-0.09529814069846948,-0.2679764191126325,-0.14998295745037912,-0.10546253270162934,-0.09529814069846991,-0.4134063256229323,-0.1391689327581978,-0.13916893275819756,-0.07088812050083372,-0.26197285956725685,-0.06337242505244768,-0.14645975437882827,-0.07088812050083373,-0.2435611502237278,-0.10050378152592163,-0.0952981406984693,-0.07088812050083376,-0.10050378152592153,-0.08396038004871997,-0.07088812050083376,-0.3251360593298852,-0.2851428179140297,-0.19425717247145158,-0.2789596661981468,-0.07088812050083393,-0.08396038004871982,-0.07769309688655128,-0.2814990896117191,-0.1275153426126668,-0.13538810472195642,-0.15681251204679625,-0.23437535321350933,-0.07769309688655107,-0.028266739768011584,-0.11386818846191392,1.9854666805924677,6.999999999999949,-0.07088812050083376,-0.14285714285714257,-0.3972504043297128
AMe26,3.463164765543871,-0.18473268089846334,-0.12751534261266706,-0.23673712220542412,-0.11915864618843303,1.067238214337261,-0.24768081568265887,-0.3170696625736274,-0.11136392397744672,-0.3569045395458465,-0.07088812050083391,-0.1539372679517706,0.9340914576894691,-0.477771200264185,-0.1870358396113172,-0.10050378152592153,-0.09529814069846974,-0.11020775375559598,-0.1234035104684583,-0.3979591836734664,-0.5651781456987572,-0.6397896512137854,-0.2752756042048811,-0.24768081568265757,-0.1464597543788302,-0.181818181818181,-0.17586311452816236,-0.20170141995959687,-0.2172784700199867,-0.23673712220542406,-0.2755054230349758,-0.25816911417308325,-0.3719197503737517,-0.16658099888065958,-0.15681251204679544,-0.11476596157913584,-0.2119718835478847,-0.6173006077321549,-0.20412414523192984,-0.1191586461884332,-0.3959727580113434,-0.2343753532135093,-0.1665809988806595,-0.16012815380508827,-0.5621715476896496,-0.2367371222054242,-0.1534322437718476,-0.11476596157913561,-0.36028319707696954,-0.12011416270764032,-0.14285714285714196,-0.09529814069847008,-0.3628997091832411,-0.1539372679517707,-0.09529814069846972,-0.08980265101338716,-0.11476596157913527,-0.11020775375559633,-0.12340351046845789,1.7636130398069223,-0.37951483797771113,-0.2668204346819715,-0.45502220013001704,-0.10050378152592161,-0.11915864618843364,-0.07088812050083373,-0.36485660304847495,-0.13150664608837012,-0.13150664608837015,-0.2119718835478847,2.89056584159748,11.135528725660013,-0.11386818846191392,-0.011535763492140744,1.2366294778075126,-0.15690812174565755,-0.10050378152592149,-0.21707238158772457,1.2239962610531927
AMe12,0.08425254637422697,-0.5476750233860462,-0.5170577996692598,0.466581657081072,-0.39204839127780655,-0.021477164703840083,1.1846783567601646,-0.17013848722211583,-0.3954110917457378,1.18640599466967,-0.3944628150719495,0.7085273097123429,-0.41335479888272714,-0.8087004440874318,-0.7544017662364277,-0.401190300982532,-0.37291032145018904,-0.38794545008390574,-0.3770214267998842,0.019225625116339205,-0.16766068716552224,0.11096489700937855,-0.9796924678778854,-0.841293393386794,2.081457530585801,-0.6686062047365828,-0.5619657502490991,0.7690456489880394,-0.792168306422463,-0.8682480207582784,0.8981110401194875,0.254782580036644,-0.5132915200842142,-0.5470151305210067,-0.38788161463916204,-0.35655172298661314,-0.7014865538359635,2.008302657501779,-0.6859577966286372,-0.39296793357907717,1.1748444431653235,-0.829758484219055,1.3461753314079188,-0.5654715139170413,-0.41809625801257183,-0.7957049389759191,-0.5434644116738863,-0.39974592380661883,-0.4669804170476894,-0.3878816146391609,-0.5809068163721877,-0.3722213452848136,-1.2557359559897772,-0.5521702758463789,-0.40007536879819805,-0.39121585947150084,-0.42073781037473856,-0.4241860751976562,-0.41279034532199377,0.856808834659329,0.26030149338264436,0.08781769410473836,0.42310475730033414,2.00574238998263,2.116184094054398,-0.3912158594715,-0.5115107020222641,1.2307430405760666,1.2352352461794265,2.21807011588922,2.2254110266771923,2.21193290573182,1.9854666805924677,1.2366294778075126,0.07229327350297457,4.002471328961098,2.049267300723744,2.3506044441341936,2.0271691056886514
AMe12,-0.34454860232732865,-0.19352523826151263,-0.1847326808984633,-0.31120537124339953,-0.156812512046796,0.6214971338942589,-0.349369400813868,-0.4011496463228703,-0.15343224377184778,-0.45812334129441445,-0.14285714285714207,-0.24989668506215085,0.47644736533849535,-0.6550122166179773,-0.28618818093306814,-0.11020775375559676,-0.11915864618843315,-0.14998295745037918,-0.10674760375242338,-0.5067440082870415,-0.7611054147288443,0.5229651871134674,-0.36754853619464944,-0.29022750099134426,-0.13538810472195617,-0.2318205766712223,-0.21958604088171096,-0.2680971560569507,-0.2976538522867746,-0.31706966257362573,-0.39658674285698003,-0.32141288249794714,-0.46370766410325015,-0.21531809081405331,-0.12427976460351182,-0.13538810472195592,-0.23952222949901134,0.5262689007064932,-0.24881287841341804,-0.12427976460351152,1.7987489252618547,-0.2765647579422359,-0.2271743093501283,-0.2186627058334535,-0.701455518474518,-0.29166666666666574,-0.21724069913979563,-0.13916893275819767,-0.4473117352843033,-0.09529814069847026,-0.19900743804199617,-0.13225413988726953,-0.4774506190305875,-0.20436564947534802,-0.1353881047219552,-0.1147659615791354,-0.15681251204679478,-0.18214401877933162,-0.14645975437882866,-0.5862068965517273,-0.47387298755463325,-0.35115775216909745,-0.5342432831566436,-0.1315066460883702,-0.16972502573910644,-0.13538810472195625,-0.49670179929343056,-0.20700127632521687,-0.18760780199820964,-0.26193492681404223,1.999481142252922,-0.16012815380508796,6.999999999999949,-0.15690812174565755,4.002471328961098,-0.10465670941110537,5.891883036371824,3.644957377763753,-0.7689960156831025
Me-75,-0.2227966603810412,-0.12340351046845802,-0.11386818846191388,-0.18473268089846334,-0.07769309688654998,2.2347382183834554,-0.2070012763252169,-0.23952222949901086,-0.09529814069846984,-0.2680971560569515,-0.054854599453863125,-0.14346334579607598,-0.4951577935310949,-0.4009813432049897,-0.17318976288085858,-0.04476614810358513,-0.0633724250524477,-0.07769309688655086,-0.10050378152592132,-0.309018344632467,-0.4722250496809791,-0.4677705238152521,-0.20170141995959653,-0.1601281538050884,-0.0952981406984702,-0.17281816283231582,-0.12751534261266698,-0.1428571428571437,-0.13538810472195725,-0.17011439313712143,-0.21727847001998665,-0.18181818181817996,-0.26582665698377256,-0.12340351046845803,-0.08980265101338716,-0.044766148103584764,-0.12340351046845811,-0.43442077672466545,-0.1315066460883701,-0.08612933150548124,-0.275505423034974,-0.17586311452816353,-0.09529814069846956,-0.13150664608836968,-0.4085205915611083,-0.16012815380508777,-0.1315066460883701,-0.07769309688655072,-0.31008683647301866,-0.07088812050083378,-0.1147659615791356,-0.10546253270162932,-0.2482817665807122,-0.12751534261266703,-0.09529814069846981,-0.09529814069847002,-0.06337242505244771,-0.07088812050083397,-0.07769309688655061,-0.3349948382225762,-0.2962173907235633,-0.2121909844847518,-0.32000876006750606,-0.0633724250524477,-0.07088812050083382,-0.09529814069846954,-0.2701136305160447,-0.14645975437882897,-0.13150664608836957,-0.16658099888065953,-0.2505413427410287,-0.1234035104684581,-0.07088812050083376,-0.10050378152592149,2.049267300723744,5.891883036371824,-0.09329697187725414,-0.1464597543788294,-0.4274216777700824
Me-186,-0.3052315266328446,-0.23246931631537318,-0.2121909844847532,-0.28679449480609537,-0.15183145103679857,-0.7171924871688905,-0.32440941287394487,-0.34581548170056553,-0.14285714285714307,-0.44721359549996,-0.13538810472195664,-0.2348385141823806,0.48787201791142504,-0.6732963218451363,-0.27756610784266195,-0.12011416270764023,-0.12340351046845835,-0.13018891098082433,-0.14285714285714257,-0.5317910667097205,-0.7210387704040554,-0.7637154277492082,-0.34412360080584503,-0.29367143641051296,-0.12751534261266698,-0.23553894279879609,-0.18760780199820962,-0.2576003312425398,-0.2882125792962021,-0.3113265560060239,-0.35807379984309573,-0.3175442815167336,-0.48235570992572907,-0.21958604088171058,-0.14285714285714252,-0.11915864618843364,-0.21219098448475182,-0.7549536613020487,-0.23673712220542423,-0.11915864618843296,1.7027174845389197,-0.2908585540800899,-0.20960938184084302,-0.21727847001998657,-0.6888279772963568,-0.2616165426451112,-0.19044534662682897,-0.16972502573910578,-0.46506181461969726,-0.110207753755597,-0.19601428307463375,-0.13150664608836993,-0.4503412182635003,-0.19699021102503417,-0.15343224377184755,-0.12751534261266684,-0.16338312389759935,-0.10050378152592206,-0.14998295745037907,1.1313416639254252,-0.484774858779851,-0.3470932096667479,1.1213856489504708,-0.14998295745037912,-0.14285714285714232,-0.1534322437718477,1.828794688286899,-0.20500849277979702,5.591273818717751,-0.2424934605931545,2.093580907137324,-0.12427976460351167,-0.14285714285714257,-0.21707238158772457,2.3506044441341936,3.644957377763753,-0.1464597543788294,-0.05166845218865752,0.6780711112878809
